OrganismID,InvertDataID,PhysicalDataID,StationCodes,Date,WaterTemperature,SecchiDiskDepth,EC,pH,DO,Turbidity,DriftData,EnteredBy.x,QA.QC.dBy.x,N,Volume_cubic_meters,Rotor_Constant,Distance_in_meters,StartMeterEndMeter_Diff,Comments,Year,Month,ConditionCode,StartTime,StopTime,SetTime,DriftStartMeter,DriftEndMeter,FlowMeterSpeed,FieldComments,EnteredBy.y,QA.QC.dBy.y,InvertCode.x,SampleVolume,InvertCatchID,Count,InvertCode.y,Classification,Order.x,Family.x,Category,Phylum,Class,Order.y,Family.y,Species
46,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,2.243722158,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4906,17,NA,,,,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,
57,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.395950969,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4937,3,NA,,,,Terrestrial Non-Insects,,Arachnida,Acari,,
63,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,5.411329911,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4930,41,NA,,,,Terrestrial Insects,,,Coleoptera,,
64,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.263967313,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4931,2,NA,,,,Terrestrial Insects,,,Diptera,,
66,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.395950969,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4933,3,NA,,,,Terrestrial Insects,,,Hymenoptera,,
67,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.263967313,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4935,2,NA,,,,Terrestrial Insects,,,Psocoptera,,
68,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.527934625,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4932,4,NA,,,,Terrestrial Insects,,,Collembola,,
71,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.923885595,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4929,7,NA,,,,Terrestrial Insects,,,Hemiptera,,
72,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4934,1,NA,,,,Terrestrial Insects,,,Isoptera,,
77,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.659918282,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4925,5,NA,,,,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,
81,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.263967313,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4910,2,NA,,,,Aquatic Insects,Anthropoda,Insecta,Coleoptera,Hydrophilidae,
85,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4936,1,NA,,,,Terrestrial Insects,,,Thysanoptera,,
88,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4904,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Trichoptera,Hydroptilidae,
94,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.791901938,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4927,6,NA,,,,Aquatic Non-Insects,Arthropoda,Arachnida,Hydrachnida,Unionicolidae,
102,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4907,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Odonata,Gomphidae,
120,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,1.979754846,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4924,15,NA,,,,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,
123,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.527934625,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4926,4,NA,,,,Aquatic Non-Insects,Arthropoda,Arachnida,Acari,Pionidae,
148,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.527934625,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4928,4,NA,,,,Aquatic Non-Insects,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,
153,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4923,1,NA,,,,Aquatic Non-Insects,Arthropoda,Branchiopoda,Cladocera,Daphniidae,
154,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4939,1,NA,,,,Aquatic Non-Insects,Arthropoda,Maxillopoda,Cyclopoida,,
157,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4938,1,NA,,,,Terrestrial Non-Insects,,,Araneae,,
159,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4905,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Trichoptera,,
161,622,779,SHR,2014/2/11,11.69999981,0.360000014,147,6.96999979,10.38000011,48.59999847,TRUE,hcarlson,mogaz,0.131983656,7.576695687,51020,265.1512052,5197,,2014,2,1,1/0/1900,1/0/1900,10,730803,736000,Low,Ebb tide 225K cfs jet boat used,mogaz,,NA,NA,4940,1,NA,,,,Terrestrial Non-Insects,Mollusca,Gastropoda,,Stylommatophora,
11,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,0.234022198,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4781,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Gammaridae,
15,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,0.468044396,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4782,2,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,
34,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,2.340221979,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4780,10,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
44,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,0.936088792,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4779,4,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
46,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,0.468044396,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4778,2,NA,,,,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,
58,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,0.234022198,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4787,1,NA,,,,Terrestrial Non-Insects,,Arachnida,Araneida,,
66,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,0.234022198,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4785,1,NA,,,,Terrestrial Insects,,,Hymenoptera,,
67,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,0.234022198,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4786,1,NA,,,,Terrestrial Insects,,,Psocoptera,,
148,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,1.872177584,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4784,8,NA,,,,Aquatic Non-Insects,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,
153,623,780,STTD,2014/2/12,12.60000038,0.209999993,535,7.369999886,6.25,57.59999847,TRUE,hcarlson,mogaz,1.17011099,4.273098915,51020,149.5397695,2931,,2014,2,NA,1/0/1900,1/0/1900,10,727769,730700,Low,Ebb tide sample taken at RST,mogaz,,NA,NA,4783,5,NA,,,,Aquatic Non-Insects,Arthropoda,Branchiopoda,Cladocera,Daphniidae,
4,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,7.839074996,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4791,2,NA,,,,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Naididae,
34,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,101.9079749,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4790,26,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
44,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,3.919537498,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4789,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
46,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,3.919537498,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4788,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Odonata,Coenagrionidae,
63,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,7.839074996,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4793,2,NA,,,,Terrestrial Insects,,,Coleoptera,,
64,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,7.839074996,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4794,2,NA,,,,Terrestrial Insects,,,Diptera,,
66,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,31.35629998,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4796,8,NA,,,,Terrestrial Insects,,,Hymenoptera,,
67,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,3.919537498,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4797,1,NA,,,,Terrestrial Insects,,,Psocoptera,,
68,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,11.75861249,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4795,3,NA,,,,Terrestrial Insects,,,Collembola,,
71,631,783,STTD,2014/2/24,14.30000019,0.219999999,660,9.039999962,8.869999886,44,TRUE,jfrantzich,mogaz,15.67814999,0.255132143,51020,8.928508929,175,,2014,2,1,1/0/1900,1/0/1900,10,726525,726700,Low,,mogaz,,NA,NA,4792,4,NA,,,,Terrestrial Insects,,,Hemiptera,,
34,632,784,SHR,2014/2/24,13.19999981,0.519999981,191,7.710000038,10.72999954,14.10000038,TRUE,jfrantzich,mogaz,7.45564198,0.536506449,51020,18.77537878,368,,2014,2,2,1/0/1900,1/0/1900,10,726632,727000,Low,sample collected at SHR dock. Flood tide slow current,mogaz,,NA,NA,4941,4,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
66,632,784,SHR,2014/2/24,13.19999981,0.519999981,191,7.710000038,10.72999954,14.10000038,TRUE,jfrantzich,mogaz,1.863910495,0.536506449,51020,18.77537878,368,,2014,2,2,1/0/1900,1/0/1900,10,726632,727000,Low,sample collected at SHR dock. Flood tide slow current,mogaz,,NA,NA,4944,1,NA,,,,Terrestrial Insects,,,Hymenoptera,,
68,632,784,SHR,2014/2/24,13.19999981,0.519999981,191,7.710000038,10.72999954,14.10000038,TRUE,jfrantzich,mogaz,1.863910495,0.536506449,51020,18.77537878,368,,2014,2,2,1/0/1900,1/0/1900,10,726632,727000,Low,sample collected at SHR dock. Flood tide slow current,mogaz,,NA,NA,4943,1,NA,,,,Terrestrial Insects,,,Collembola,,
120,632,784,SHR,2014/2/24,13.19999981,0.519999981,191,7.710000038,10.72999954,14.10000038,TRUE,jfrantzich,mogaz,1.863910495,0.536506449,51020,18.77537878,368,,2014,2,2,1/0/1900,1/0/1900,10,726632,727000,Low,sample collected at SHR dock. Flood tide slow current,mogaz,,NA,NA,4942,1,NA,,,,Aquatic Non-Insects,Arthropoda,Arachnida,Trombidiformes,Lebertiidae,
4,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.269410472,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4947,1,NA,,,,Aquatic Non-Insects,Annelida,Oligochaeta,Haplotaxida,Naididae,
9,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.269410472,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4949,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Amphipoda,Corophiidae,
13,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.269410472,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4950,1,NA,,,,Aquatic Non-Insects,Arthropoda,Malacostraca,Mysidacea,Mysidae,
18,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.538820944,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4951,2,NA,,,,Aquatic Non-Insects,Cnidaria,Hydrozoa,Anthoathecata,Hydridae,
19,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.269410472,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4948,1,NA,,,,Aquatic Non-Insects,Mollusca,Bivalvia,Veneroida,Corbiculidae,
34,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.538820944,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4945,2,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
38,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.269410472,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4946,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Simuliidae,
63,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.269410472,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4952,1,NA,,,,Terrestrial Insects,,,Coleoptera,,
67,633,787,SHR,2014/3/12,13.60000038,0.289999992,150,7.869999886,10.15999985,38.79999924,TRUE,amunguia,mogaz,0.269410472,3.711808201,51020,129.8970499,2546,,2014,3,1,1/0/1900,1/0/1900,10,723454,726000,Low,,mogaz,,NA,NA,4953,1,NA,,,,Terrestrial Insects,,,Psocoptera,,
19,634,788,STTD,2014/3/12,14.30000019,0.209999993,632,8.210000038,8.880000114,49,TRUE,amunguia,mogaz,0.183646335,5.445248873,51020,190.5598906,3735,,2014,3,1,1/0/1900,1/0/1900,10,719365,723100,Low,,mogaz,,NA,NA,4799,1,NA,,,,Aquatic Non-Insects,Mollusca,Bivalvia,Veneroida,Corbiculidae,
34,634,788,STTD,2014/3/12,14.30000019,0.209999993,632,8.210000038,8.880000114,49,TRUE,amunguia,mogaz,0.36729267,5.445248873,51020,190.5598906,3735,,2014,3,1,1/0/1900,1/0/1900,10,719365,723100,Low,,mogaz,,NA,NA,4798,2,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
21,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,0.483041593,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4804,1,NA,,,,Aquatic Non-Insects,Mollusca,Gastropoda,,Planorbidae,
32,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,1.449124779,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4803,3,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Ceratopogonidae,
34,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,33.32986992,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4802,69,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
44,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,0.483041593,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4800,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Corixidae,
57,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,4.347374338,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4814,9,NA,,,,Terrestrial Non-Insects,,Arachnida,Acari,,
58,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,6.27954071,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4815,13,NA,,,,Terrestrial Non-Insects,,Arachnida,Araneida,,
63,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,2.415207965,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4808,5,NA,,,,Terrestrial Insects,,,Coleoptera,,
64,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,8.211707082,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4809,17,NA,,,,Terrestrial Insects,,,Diptera,,
66,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,6.27954071,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4811,13,NA,,,,Terrestrial Insects,,,Hymenoptera,,
67,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,1.449124779,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4813,3,NA,,,,Terrestrial Insects,,,Psocoptera,,
68,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,10.62691505,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4810,22,NA,,,,Terrestrial Insects,,,Collembola,,
71,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,10.14387345,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4807,21,NA,,,,Terrestrial Insects,,,Hemiptera,,
74,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,0.483041593,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4812,1,NA,,,,Terrestrial Insects,,,Neuroptera,,
95,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,0.483041593,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4801,1,NA,,,,Aquatic Insects,Anthropoda,Insecta,Hemiptera,Veliidae,
123,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,1.932166372,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4805,4,NA,,,,Aquatic Non-Insects,Arthropoda,Arachnida,Acari,Pionidae,
148,635,790,STTD,2014/3/25,17,0.25999999,784,8.489999771,8.850000381,35,TRUE,Amunguia,mogaz,0.483041593,2.0702151,51020,72.44847245,1420,,2014,3,1,1/0/1900,1/0/1900,10,718080,719500,Low,,mogaz,,NA,NA,4806,1,NA,,,,Aquatic Non-Insects,Chordata,Actinopterygii,Scorpaeniformes,Cottidae,
34,636,791,SHR,2014/3/25,16.89999962,0.600000024,174,8.430000305,11.03999996,9.600000381,TRUE,Amunguia,mogaz,152.4264583,0.013121082,51020,0.459180459,9,,2014,3,1,1/0/1900,1/0/1900,10,717991,718000,Low,,mogaz,,NA,NA,4954,2,NA,,,,Aquatic Insects,Anthropoda,Insecta,Diptera,Chironomidae,
